Library	ID	Plate	Well	Raw Value	Score	Stdev
MS	ST025571	AT056-01	H09	2348.666667	0.910242815	98.33276836
MS	ST025745	AT056-01	H10	3617.333333	1.130188569	198.1371579
MS	ST025788	AT056-01	H11	2732.333333	0.903877344	878.9381852
MS	R411590	AT057-01	A02	5589.333333	1.704545021	3759.838605
MS	R412139	AT057-01	A03	3081	0.946249035	98.8382517
MS	R412651	AT057-01	A04	3289.666667	1.046625233	330.2155861
MS	R413232	AT057-01	A05	3040.666667	1.130543227	1276.262643
MS	R415278	AT057-01	A06	3053.333333	0.931156512	124.0053762
MS	ST025811	AT057-01	A07	3580.666667	1.099708659	120.6040353
MS	ST025876	AT057-01	A08	3665	1.166039562	674.9466646
MS	ST025973	AT057-01	A09	5374.333333	1.998218422	398.8888734
MS	ST026031	AT057-01	A10	3490	1.064324092	394.9531618
MS	ST026120	AT057-01	A11	3729	1.145265385	160.7824617
MS	R411639	AT057-01	B02	4133.333333	1.315042343	236.1616678
MS	R412244	AT057-01	B03	32395.33333	12.04483381	3027.16936
MS	R412902	AT057-01	B04	3870	1.180210383	328.3230117
MS	R413283	AT057-01	B05	3195.666667	0.98146592	114.3780282
MS	R415286	AT057-01	B06	3107	0.988508845	451.9159214
MS	ST025813	AT057-01	B07	2724.666667	1.013051999	223.2136495
MS	ST025892	AT057-01	B08	3431	1.04633122	447.2460173
MS	ST025979	AT057-01	B09	3164	0.971740327	43.58898944
MS	ST026066	AT057-01	B10	2934.666667	0.933680064	206.0202255
MS	ST026124	AT057-01	B11	3322	1.235145121	472.7145016
MS	R411647	AT057-01	C02	3772.666667	1.150527228	322.7109129
MS	R412252	AT057-01	C03	3682.333333	1.130932932	99.21861385
MS	R412929	AT057-01	C04	4077.666667	1.297331692	232.0351985
MS	R413348	AT057-01	C05	4614.333333	1.715644583	2141.646407
MS	R415383	AT057-01	C06	4772.666667	1.455491151	218.8728703
MS	ST025819	AT057-01	C07	3548	1.089675942	623.1701212
MS	ST025919	AT057-01	C08	3449	1.097317994	389.8884456
MS	ST025991	AT057-01	C09	3211.333333	1.193998404	56.08327142
MS	ST026079	AT057-01	C10	4781.666667	1.458235826	952.0532198
MS	ST026125	AT057-01	C11	5294	1.62591444	357.4800694
MS	R411809	AT057-01	D02	3613.666667	1.149707584	155.0268794
MS	R412260	AT057-01	D03	2718.666667	1.010821153	182.4399445
MS	R412937	AT057-01	D04	3394.666667	1.035250865	314.3824635
MS	R413534	AT057-01	D05	4090.333333	1.256239523	190.5002187
MS	R415693	AT057-01	D06	3986.666667	1.268379551	297.3992827
MS	ST025821	AT057-01	D07	2925.333333	1.087661407	515.5863975
MS	ST025949	AT057-01	D08	3885	1.184784842	368.1181875
MS	ST026005	AT057-01	D09	3909.666667	1.200752454	14.74222959
MS	ST026093	AT057-01	D10	4029.666667	1.282060233	642.3000337
MS	ST026130	AT057-01	D11	3147.666667	1.170326649	208.3202663
MS	R411833	AT057-01	E02	3718.666667	1.134059176	89.0299575
MS	R412279	AT057-01	E03	3436.333333	1.055380429	250.388365
MS	R412945	AT057-01	E04	2937.666667	0.93463453	252.6387408
MS	R413607	AT057-01	E05	3392.333333	1.261295595	599.8669297
MS	R416444	AT057-01	E06	2624.666667	0.800428644	316.323147
MS	ST025823	AT057-01	E07	3980.666667	1.222558258	494.621404
MS	ST025951	AT057-01	E08	2489.333333	0.791994856	280.5161909
MS	ST026007	AT057-01	E09	2230.333333	0.829255068	415.2713972
MS	ST026101	AT057-01	E10	2485.666667	0.758038658	220.1870417
MS	ST026131	AT057-01	E11	3652.333333	1.121719212	432.8490884
MS	R411965	AT057-01	F02	3297	1.048958372	52.84884105
MS	R412333	AT057-01	F03	2305	0.857016708	236.5776828
MS	R413097	AT057-01	F04	3018.333333	0.920482775	543.7925462
MS	R413615	AT057-01	F05	3207	0.984946659	373.3322917
MS	R416738	AT057-01	F06	2803.666667	0.892001706	173.2464526
MS	ST025847	AT057-01	F07	1975.666667	0.734568045	210.9059822
MS	ST025953	AT057-01	F08	2976.666667	0.907775945	389.071116
MS	ST026020	AT057-01	F09	3035.666667	0.93232608	368.225927
MS	ST026108	AT057-01	F10	2768	0.880654163	541.0055453
MS	ST026141	AT057-01	F11	2782.333333	1.034492909	268.5225006
MS	R412023	AT057-01	G02	3563	1.086586458	0
MS	R412457	AT057-01	G03	3509	1.077698106	0
MS	R413143	AT057-01	G04	3168	1.007916325	0
MS	R413623	AT057-01	G05	3846	1.429972347	0
MS	R416770	AT057-01	G06	4264	1.300366168	413.508162
MS	ST025852	AT057-01	G07	3490	1.07186275	663.0075414
MS	ST025960	AT057-01	G08	4209	1.339116102	263.2546296
MS	ST026022	AT057-01	G09	3255	1.210234006	647.4635125
MS	ST026109	AT057-01	G10	3734.666667	1.138938598	322.2954131
MS	ST026144	AT057-01	G11	5923.333333	1.819197809	372.2234992
MS	R412074	AT057-01	H02	3764.666667	1.197749051	229.2604051
MS	R412619	AT057-01	H03	3030	1.126577278	476.3118726
MS	R413224	AT057-01	H04	3344.666667	1.020002668	599.6168221
MS	R415111	AT057-01	H05	4623.333333	1.419936613	798.34913
MS	R417467	AT057-01	H06	2788.333333	0.887123323	405.512433
MS	ST025870	AT057-01	H07	2385.666667	0.887009194	327.6130848
MS	ST025968	AT057-01	H08	3282	1.000891596	126.475294
MS	ST026029	AT057-01	H09	3377	1.037157738	133.1014651
MS	ST026114	AT057-01	H10	3500.333333	1.113649972	1056.248235
MS	ST026164	AT057-01	H11	2795.333333	1.039326408	122.0751135
MS	R417785	AT058-01	A02	3443.666667	1.050194097	110.3690778
MS	R420816	AT058-01	A03	3914.666667	1.202288074	204.1576188
MS	R421596	AT058-01	A04	3530	1.123088582	106.9252075
MS	R424196	AT058-01	A05	2831.333333	1.052711485	339.6503104
MS	R426334	AT058-01	A06	1694.666667	0.516812195	196.952617
MS	ST026165	AT058-01	A07	1618.333333	0.497029002	524.501986
MS	ST026190	AT058-01	A08	1829.666667	0.582118341	543.2221768
MS	ST026205	AT058-01	A09	956.6666667	0.355696016	351.5826124
MS	ST026214	AT058-01	A10	3211	0.979239157	933.995182
MS	ST026237	AT058-01	A11	2969.666667	0.912055897	595.749388
MS	R419141	AT058-01	B02	2608.666667	0.829961402	877.2663982
MS	R420891	AT058-01	B03	1649.333333	0.613234804	176.9755162
MS	R421855	AT058-01	B04	2900	0.884395377	241.2218896
MS	R424218	AT058-01	B05	2904.666667	0.892092837	202.8825604
MS	R426873	AT058-01	B06	3011	0.957965926	161.613737
MS	ST026170	AT058-01	B07	2066.333333	0.768278608	213.7997505
MS	ST026194	AT058-01	B08	3033	0.924955579	618.1270096
MS	ST026206	AT058-01	B09	2829	0.868853788	455.0692255
MS	ST026216	AT058-01	B10	2424.666667	0.771420807	203.8684216
MS	ST026248	AT058-01	B11	2470.666667	0.918612848	163.1941584
MS	R419648	AT058-01	C02	2974.666667	0.907166017	417.5599757
MS	R420905	AT058-01	C03	3125.333333	0.959864865	162.0010288
MS	R422126	AT058-01	C04	3236	1.029550893	363.0165285
MS	R424668	AT058-01	C05	1915.666667	0.712259584	133.5078025
MS	R427322	AT058-01	C06	3192.666667	0.973648152	407.5172798
MS	ST026171	AT058-01	C07	2369.333333	0.727679124	235.7675409
MS	ST026196	AT058-01	C08	2884.333333	0.917666242	471.1913978
MS	ST026207	AT058-01	C09	2433.333333	0.904732027	523.1924439
MS	ST026218	AT058-01	C10	3009.333333	0.9177381	173.9262296
MS	ST026251	AT058-01	C11	4228	1.29852026	310.8842228
MS	R420379	AT058-01	D02	3261	1.037504778	459.9706512
MS	R420956	AT058-01	D03	2846	1.058164664	172.3716914
MS	R422681	AT058-01	D04	3940	1.201557857	555.2864126
MS	R424676	AT058-01	D05	3182.666667	0.977473308	218.7334756
MS	R427519	AT058-01	D06	2719.333333	0.8651706	352.5057919
MS	ST026175	AT058-01	D07	2595.666667	0.965088808	158.0010548
MS	ST026199	AT058-01	D08	4574	1.394904985	207.4584296
MS	ST026208	AT058-01	D09	4340.333333	1.333020522	464.7938611
MS	ST026220	AT058-01	D10	4569	1.453652048	528.5820655
MS	ST026254	AT058-01	D11	3485	1.295749773	329.0547067
MS	R420395	AT058-01	E02	3164.333333	0.965007508	463.1299314
MS	R421014	AT058-01	E03	3059.333333	0.939594682	114.6923421
MS	R423270	AT058-01	E04	3286.666667	1.045670767	372.4410468
MS	R425222	AT058-01	E05	2425.333333	0.901757566	308.2536834
MS	R427586	AT058-01	E06	3225.333333	0.983610307	119.9763866
MS	ST026180	AT058-01	E07	3074	0.944099167	784.3653485
MS	ST026200	AT058-01	E08	3423	1.089045954	485.8178671
MS	ST026209	AT058-01	E09	2482.333333	0.922950604	80.03332639
MS	ST026224	AT058-01	E10	2805.333333	0.855525459	335.871007
MS	ST026255	AT058-01	E11	2419.333333	0.743035324	352.1453298
MS	R420441	AT058-01	F02	3573.333333	1.136875316	395.5822713
MS	R421057	AT058-01	F03	2323	0.863709246	251.27475
MS	R423335	AT058-01	F04	2672.666667	0.815066912	317.5221777
MS	R425249	AT058-01	F05	3393.333333	1.042174097	625.0650633
MS	R427640	AT058-01	F06	3149	1.001871372	98.08669635
MS	ST026181	AT058-01	F07	9624.666667	3.578525008	390.3669214
MS	ST026201	AT058-01	F08	3719.333333	1.134262485	943.6060265
MS	ST026210	AT058-01	F09	2954.333333	0.907346662	268.5187765
MS	ST026228	AT058-01	F10	2415.666667	0.768557408	275.8266364
MS	ST026256	AT058-01	F11	2622	0.974879743	179.9694419
MS	R420549	AT058-01	G02	2781.333333	0.848206325	457.4476291
MS	R421200	AT058-01	G03	2921	0.897109195	196.0892654
MS	R423823	AT058-01	G04	2589	0.823704345	180.7733387
MS	R425303	AT058-01	G05	2134.666667	0.793685466	259.249558
MS	R427675	AT058-01	G06	2643.666667	0.806222958	191.5628704
MS	ST026183	AT058-01	G07	3409.333333	1.047088081	314.5541819
MS	ST026202	AT058-01	G08	2492	0.792843271	399.2705849
MS	ST026211	AT058-01	G09	2526.666667	0.939434078	359.9240661
MS	ST026231	AT058-01	G10	3277	0.999366776	350.034284
MS	ST026258	AT058-01	G11	3721.333333	1.142910768	437.2188621
MS	R420794	AT058-01	H02	2933	0.933149805	97.9642792
MS	R421316	AT058-01	H03	1908	0.709409058	142.8425707
MS	R424080	AT058-01	H04	3251	0.991437714	647.1947157
MS	R426148	AT058-01	H05	3288	1.009823702	291.8715471
MS	R427683	AT058-01	H06	2655	0.844702602	232.9785398
MS	ST026189	AT058-01	H07	2302.666667	0.856149157	486.6624429
MS	ST026203	AT058-01	H08	3294.666667	1.004754472	528.1783158
MS	ST026212	AT058-01	H09	3869	1.188262745	147.6042005
MS	ST026236	AT058-01	H10	3227	1.026687494	210.4305111
MS	ST026260	AT058-01	H11	4749.333333	1.76583862	2948.24428
MS	R427691	AT059-01	A02	2991.666667	0.912350404	389.5642865
MS	R428752	AT059-01	A03	3931.666667	1.207509182	889.1267251
MS	R429546	AT059-01	A04	3209.666667	1.0211728	265.5076898
MS	R430420	AT059-01	A05	2612	0.971161667	148.1586987
MS	R432318	AT059-01	A06	2571	0.784062247	245.6908627
MS	ST026261	AT059-01	A07	2638.666667	0.810397854	302.3926807
MS	ST026310	AT059-01	A08	2803.666667	0.892001706	184.3158521
MS	ST026325	AT059-01	A09	2273	0.845118862	287.0975444
MS	ST026334	AT059-01	A10	2907.333333	0.886631779	422.5071991
MS	ST026358	AT059-01	A11	3451	1.059884914	100.2397127
MS	R427764	AT059-01	B02	3334	1.060730122	785.0305727
MS	R428795	AT059-01	B03	2111.666667	0.785133889	226.0715226
MS	R429643	AT059-01	B04	2533	0.772473617	153.5610628
MS	R430455	AT059-01	B05	2066.333333	0.634620553	46.17719495
MS	R432326	AT059-01	B06	2508	0.797933757	277.5121619
MS	ST026267	AT059-01	B07	2011.333333	0.747829185	248.922344
MS	ST026311	AT059-01	B08	3118.333333	0.950979167	641.2225303
MS	ST026326	AT059-01	B09	2536.333333	0.778968831	171.7973613
MS	ST026336	AT059-01	B10	2441.333333	0.776723397	178.8416432
MS	ST026364	AT059-01	B11	1923.333333	0.715110109	248.5202876
MS	R427802	AT059-01	C02	2641	0.805409721	217.0069123
MS	R428906	AT059-01	C03	2228.333333	0.68437464	300.8327331
MS	R429740	AT059-01	C04	2216.666667	0.705244483	101.9427944
MS	R430773	AT059-01	C05	2181.333333	0.811036491	221.1522854
MS	R432334	AT059-01	C06	2019	0.615722161	645.1612202
MS	ST026271	AT059-01	C07	2959.666667	0.908984657	215.9266851
MS	ST026313	AT059-01	C08	2398	0.762936663	214.7952513
MS	ST026327	AT059-01	C09	2223	0.826528478	320.0562451
MS	ST026337	AT059-01	C10	3641.333333	1.110475299	640.6967561
MS	ST026372	AT059-01	C11	2801.333333	0.86035669	184.5246144
MS	R427934	AT059-01	D02	3199.666667	1.017991246	104.1457312
MS	R428922	AT059-01	D03	2036.333333	0.757124377	409.8601387
MS	R429759	AT059-01	D04	3764.333333	1.147985862	553.6969689
MS	R431745	AT059-01	D05	3273.333333	1.005319217	685.6430072
MS	R432385	AT059-01	D06	2883	0.917242035	88.70738413
MS	ST026275	AT059-01	D07	2442.333333	0.908078297	208.5529509
MS	ST026315	AT059-01	D08	4474	1.364408592	836.5805401
MS	ST026328	AT059-01	D09	4492	1.379600995	792.5850112
MS	ST026339	AT059-01	D10	4516.666667	1.437001916	378.3917723
MS	ST026374	AT059-01	D11	2506.666667	0.931997924	359.8976706
MS	R428051	AT059-01	E02	2389.666667	0.728762122	525.2088473
MS	R428949	AT059-01	E03	2761	0.847969356	357.9371453
MS	R429767	AT059-01	E04	3035	0.965601656	637.2472048
MS	R431990	AT059-01	E05	2293.666667	0.852802888	70.57147677
MS	R432393	AT059-01	E06	3667.333333	1.118404361	208.0777098
MS	ST026276	AT059-01	E07	3004	0.922600487	62.55397669
MS	ST026317	AT059-01	E08	3749.333333	1.192870668	429.0784699
MS	ST026330	AT059-01	E09	2177.333333	0.809549261	135.0197516
MS	ST026344	AT059-01	E10	3357	1.02376389	234.6976779
MS	ST026384	AT059-01	E11	3400	1.04422159	206.1164719
MS	R428078	AT059-01	F02	2425.666667	0.771738962	311.8338233
MS	R429104	AT059-01	F03	2317	0.8614784	310.0193542
MS	R429996	AT059-01	F04	3709	1.131111191	383.0391625
MS	R432008	AT059-01	F05	2944	0.904173047	156.7035418
MS	R432474	AT059-01	F06	1753	0.557726426	208.8468338
MS	ST026280	AT059-01	F07	2080.333333	0.773483915	197.500211
MS	ST026319	AT059-01	F08	3185	0.971310095	137.0218961
MS	ST026331	AT059-01	F09	2932	0.900487559	199.922485
MS	ST026346	AT059-01	F10	2248.666667	0.715425456	281.7877452
MS	ST026385	AT059-01	F11	3581	1.331443311	125.6065285
MS	R428272	AT059-01	G02	2403.333333	0.732929962	267.5038941
MS	R429317	AT059-01	G03	3014	0.925671727	175.8635835
MS	R430137	AT059-01	G04	2497.666667	0.794646152	113.0368671
MS	R432253	AT059-01	G05	2860	1.063369972	553.6361621
MS	R432504	AT059-01	G06	3184	0.971005131	497.9347347
MS	ST026294	AT059-01	G07	3702.666667	1.137177786	576.1677996
MS	ST026320	AT059-01	G08	3027.333333	0.963162465	207.012882
MS	ST026332	AT059-01	G09	2187.333333	0.813267337	93.04479208
MS	ST026354	AT059-01	G10	3656	1.114948103	459.7162168
MS	ST026391	AT059-01	G11	3241.666667	0.995593624	214.9658888
MS	R428582	AT059-01	H02	2949.333333	0.938346343	265.3927907
MS	R429384	AT059-01	H03	2350	0.873748054	248.6624218
MS	R430293	AT059-01	H04	3930.666667	1.198711527	166.3921072
MS	R432296	AT059-01	H05	3094.666667	0.950446396	440.7111677
MS	R432644	AT059-01	H06	2758.666667	0.877684712	470.4682065
MS	ST026307	AT059-01	H07	2414.333333	0.897667681	157.4240558
MS	ST026324	AT059-01	H08	3426	1.044806401	211.9834899
MS	ST026333	AT059-01	H09	3907.333333	1.200035831	338.7836084
MS	ST026356	AT059-01	H10	4146.333333	1.319178364	412.8345108
MS	ST026393	AT059-01	H11	3733.333333	1.388082015	139.6579154
MS	R432652	AT060-01	A02	3540.333333	1.079673943	661.8854382
MS	R433098	AT060-01	A03	3737.333333	1.147824752	380.7969713
MS	R433276	AT060-01	A04	3367.333333	1.071335303	586.0728055
MS	R433462	AT060-01	A05	2769.333333	1.029659409	316.4716944
MS	R434671	AT060-01	A06	3422	1.043586545	468.0128203
MS	ST026396	AT060-01	A07	3332.333333	1.023439533	109.5460329
MS	ST026422	AT060-01	A08	3735.333333	1.188416492	107.4352518
MS	ST026443	AT060-01	A09	4363.333333	1.622320855	263.1830795
MS	ST026466	AT060-01	A10	2624	0.800225334	352.4329724
MS	ST026501	AT060-01	A11	2397	0.736176221	372.5439571
MS	R432903	AT060-01	B02	3243.333333	1.031884032	90.362234
MS	R433136	AT060-01	B03	2659.333333	0.988760564	344.2010072
MS	R433306	AT060-01	B04	3280	1.000281668	317.5515706
MS	R433470	AT060-01	B05	4187.333333	1.28603055	1294.82251
MS	R434825	AT060-01	B06	2856	0.908651839	377.2784118
MS	ST026397	AT060-01	B07	2802.333333	1.041929062	337.4616028
MS	ST026423	AT060-01	B08	2654.333333	0.809475907	321.1795967
MS	ST026448	AT060-01	B09	3120.333333	0.958329245	816.8600451
MS	ST026468	AT060-01	B10	2713.666667	0.863367719	37.6342043
MS	ST026513	AT060-01	B11	2864	1.064857203	283.1324778
MS	R432989	AT060-01	C02	4222.333333	1.287659338	414.4651171
MS	R433160	AT060-01	C03	2550.333333	0.783268567	111.7333134
MS	R433314	AT060-01	C04	2704	0.860292217	276.4398669
MS	R433489	AT060-01	C05	2817.666667	1.047630113	83.72176141
MS	R436933	AT060-01	C06	2623.666667	0.80012368	158.7744732
MS	ST026402	AT060-01	C07	3576.333333	1.098377788	851.4888921
MS	ST026425	AT060-01	C08	3408.333333	1.084379674	376.9420822
MS	ST026449	AT060-01	C09	2775	1.031766319	198.8793604
MS	ST026469	AT060-01	C10	2958.333333	0.902184939	371.1392371
MS	ST026550	AT060-01	C11	4049	1.243545064	479.0501018
MS	R432997	AT060-01	D02	3272.333333	1.041110539	325.5799953
MS	R433179	AT060-01	D03	3428.333333	1.274680671	124.8292167
MS	R433330	AT060-01	D04	5375.333333	1.639282742	1158.582036
MS	R433497	AT060-01	D05	3967.666667	1.218565646	606.4654428
MS	R436984	AT060-01	D06	4051	1.288847548	508.9941061
MS	ST026406	AT060-01	D07	3593	1.335905003	545.5529305
MS	ST026429	AT060-01	D08	2651.666667	0.80866267	89.198281
MS	ST026450	AT060-01	D09	3294	1.011666446	387.2479826
MS	ST026475	AT060-01	D10	3711.333333	1.180780762	232.796764
MS	ST026554	AT060-01	D11	4147.666667	1.542134331	119.7761802
MS	R433012	AT060-01	E02	2995.333333	0.913468605	254.346876
MS	R433209	AT060-01	E03	3494	1.073091246	207.4584296
MS	R433373	AT060-01	E04	2446.333333	0.778314174	190.161335
MS	R433500	AT060-01	E05	2314.333333	0.860486913	86.73138609
MS	R436992	AT060-01	E06	2258.666667	0.688811848	188.3250736
MS	ST026410	AT060-01	E07	2707	0.83138466	243.5754503
MS	ST026430	AT060-01	E08	2263.333333	0.720091735	152.3460972
MS	ST026452	AT060-01	E09	2178.333333	0.809921068	179.2884083
MS	ST026476	AT060-01	E10	3202	0.976494482	379.5088932
MS	ST026563	AT060-01	E11	3110.666667	0.95536038	131.3938101
MS	R433039	AT060-01	F02	3353.333333	1.066881127	544.8507441
MS	R433217	AT060-01	F03	2564.666667	0.95356277	112.0728929
MS	R433403	AT060-01	F04	3426.333333	1.044908055	348.7482377
MS	R433519	AT060-01	F05	3119.333333	0.958022121	149.9744423
MS	R437077	AT060-01	F06	2196.666667	0.698881374	172.5118353
MS	ST026414	AT060-01	F07	2603.333333	0.967939333	137.6674738
MS	ST026431	AT060-01	F08	3077.333333	0.938475646	662.2343493
MS	ST026458	AT060-01	F09	3889	1.194405225	551.9356847
MS	ST026480	AT060-01	F10	32334	10.28723689	1984.882616
MS	ST026564	AT060-01	F11	2749.333333	1.022223255	108.6845589
MS	R433047	AT060-01	G02	3562.666667	1.086484804	346.0409417
MS	R433233	AT060-01	G03	3617.666667	1.111072247	351.1129923
MS	R433446	AT060-01	G04	2457.666667	0.781919935	188.8553238
MS	R433802	AT060-01	G05	2962.333333	1.101418291	550.2602415
MS	R437085	AT060-01	G06	3645.666667	1.111796809	493.0003381
MS	ST026415	AT060-01	G07	4211	1.293299152	26.90724809
MS	ST026437	AT060-01	G08	3796.666667	1.207930023	500.6159539
MS	ST026463	AT060-01	G09	3202	1.190528199	161.842516
MS	ST026491	AT060-01	G10	3411.333333	1.040333597	244.7168432
MS	ST026567	AT060-01	G11	3889.333333	1.194507599	210.1007695
MS	R433071	AT060-01	H02	3452.666667	1.098484564	379.7332397
MS	R433268	AT060-01	H03	3202.333333	1.190652135	428.263159
MS	R433454	AT060-01	H04	6911.333333	2.107707328	862.2101445
MS	R434663	AT060-01	H05	3575.333333	1.098070664	214.7191965
MS	R437239	AT060-01	H06	3383.666667	1.076531841	120.0513779
MS	ST026416	AT060-01	H07	3220.333333	1.197344673	156.5769247
MS	ST026442	AT060-01	H08	3737.333333	1.139751836	379.5001098
MS	ST026465	AT060-01	H09	3752.666667	1.152533986	217.6105083
MS	ST026497	AT060-01	H10	3443	1.095409062	67.5499815
MS	ST026578	AT060-01	H11	3449	1.282364697	396.7127424
MS	R437263	AT061-01	A02	2995.333333	1.053527856	114.0716149
MS	R438952	AT061-01	A03	2798	0.961335379	183.736224
MS	R440183	AT061-01	A04	5326.333333	1.782098437	427.926785
MS	R446696	AT061-01	A05	2026.666667	0.727131389	16.86218649
MS	R456225	AT061-01	A06	2159.333333	0.759487364	212.0031446
MS	ST026613	AT061-01	A07	2895.666667	0.994891641	20.84066538
MS	ST026750	AT061-01	A08	3129.666667	1.047132	206.8872479
MS	ST026780	AT061-01	A09	2363.666667	0.848040901	112.2155664
MS	ST026817	AT061-01	A10	2673.333333	0.940273025	209.4214252
MS	ST026910	AT061-01	A11	3069.333333	1.054559944	221.4189092
MS	R437298	AT061-01	B02	3097	1.036202302	144.1249458
MS	R439231	AT061-01	B03	863.6666667	0.309867998	180.1786151
MS	R440205	AT061-01	B04	5128.666667	1.803870419	486.0558953
MS	R448710	AT061-01	B05	3999	1.373974332	299.944995
MS	R456691	AT061-01	B06	3564.666667	1.192675429	252.2426081
MS	ST026619	AT061-01	B07	2707.666667	0.971461887	115.4180806
MS	ST026753	AT061-01	B08	3007.333333	1.057748533	274.0371021
MS	ST026782	AT061-01	B09	2551.666667	0.876700301	68.50060827
MS	ST026831	AT061-01	B10	2692	0.90069635	363.7801534
MS	ST026927	AT061-01	B11	2311.333333	0.829264647	687.0926672
MS	R437360	AT061-01	C02	2959.666667	1.040983066	356.6305278
MS	R439347	AT061-01	C03	2054	0.705712247	131.2592854
MS	R441678	AT061-01	C04	2861	0.957240809	22.71563338
MS	R448877	AT061-01	C05	3459	1.241026714	219.3923426
